Team,Player,Pos,OVR,Age,SPD,STR,AGI,ACC,AWR,BTK,TRK,COD,BCV
Commanders,D. Payne,DT,84,28,77,95,63,81,86,32,43,55,37
Commanders,M. Lattimore,CB,84,29,90,72,89,92,83,67,23,89,74
Commanders,D. Samuel Sr,WR,81,29,91,80,89,90,80,85,83,89,94
Commanders,V. Miller,LEDG,81,36,84,84,83,84,82,20,41,72,40
Commanders,T. Biadasz,C,80,27,75,85,64,66,87,9,28,56,17
Commanders,J. Daniels,QB,79,24,90,59,91,91,63,75,28,88,92
Commanders,F. Luvu,WILL,79,28,85,83,81,86,85,25,55,72,45
Commanders,D. Armstrong,LEDG,79,28,79,82,80,80,84,15,27,67,23
Commanders,J. Croskey-Merritt,HB,78,24,92,67,80,95,83,82,77,83,82
Commanders,Z. Ertz,TE,78,34,82,74,79,79,91,69,69,70,83
Commanders,Q. Martin,FS,77,25,90,61,87,97,76,67,40,85,72
Commanders,T. Amos,CB,77,23,91,64,83,92,78,56,39,82,76
Commanders,M. Sainristil,CB,77,24,90,51,94,94,72,71,32,94,74
Commanders,T. Way,P,77,35,73,44,62,73,68,10,10,49,10
Commanders,J. Newton,DT,76,23,78,85,73,82,74,21,10,67,10
Commanders,J. Martin,REDG,76,29,86,77,80,85,81,22,34,71,34
Commanders,A. Ekeler,HB,76,30,89,82,90,91,74,79,77,84,82
Commanders,P. Smith,REDG,76,32,80,82,78,84,74,10,45,66,45
Commanders,C. Paul,LG,75,26,76,82,60,83,70,14,25,53,21
Commanders,N. Brown,WR,75,29,89,74,82,87,78,71,53,78,78
Commanders,E. Goldman,DT,74,31,63,93,60,58,81,10,25,52,10
Commanders,J. Lane,WR,74,23,94,58,91,93,73,76,57,90,80
Commanders,A. Wylie,RT,74,31,68,85,66,71,71,20,32,53,25
Commanders,D. Wise Jr,REDG,74,31,75,85,68,77,79,18,24,57,31
Commanders,D. Jackson,LEDG,73,24,84,75,83,90,68,35,35,73,42
Commanders,T. Burks,WR,73,25,89,74,89,91,69,78,75,86,86
Commanders,N. Allegretti,RG,73,29,67,83,64,68,85,6,25,55,14
Commanders,J. Jones,CB,73,31,92,63,85,90,70,55,28,86,60
Commanders,J. Reaves,SS,73,29,86,61,76,85,77,49,41,74,66
Commanders,J. McNichols,HB,73,29,88,72,82,90,79,77,75,78,80
Commanders,G. Fant,RT,73,33,76,83,74,71,78,38,64,57,52
Commanders,A. Hamilton Sr,CB,73,32,90,59,82,89,76,63,43,81,72
Commanders,C. Rodriguez Jr,HB,72,24,89,74,79,91,78,80,84,79,81
Commanders,J. Kinlaw,DT,72,27,73,86,72,77,75,16,32,62,24
Commanders,W. Harris,FS,72,29,89,65,83,90,74,56,35,82,64
Commanders,M. Mariota,QB,72,31,87,60,85,88,73,73,41,82,86
Commanders,C. Moore,WR,72,32,88,58,86,88,75,72,32,81,77
Commanders,J. Conerly Jr,RT,72,21,71,82,70,80,73,15,26,59,24
Commanders,L. McCaffrey,WR,72,24,90,55,92,91,62,72,55,90,80
Commanders,C. Edmonds,HB,72,29,90,64,88,90,69,76,51,86,79
Commanders,P. Butler,SS,71,25,92,57,83,95,72,46,36,84,58
Commanders,N. Igbinoghene,CB,71,25,91,61,88,91,68,58,33,87,74
Commanders,S. Tuttle,DT,71,29,75,82,71,74,68,10,34,59,17
Commanders,B. Coleman,LG,71,24,73,85,71,77,72,28,35,60,34
Commanders,B. Sinnott,TE,69,23,83,70,88,89,64,70,72,78,76
Commanders,N. Bellore,WILL,69,36,85,80,79,80,71,28,60,76,50
Commanders,J. Moody,K,68,25,65,51,59,64,51,15,15,51,16
Commanders,S. Day,DT,68,31,69,82,66,75,73,13,32,58,24
Commanders,J. Holmes,LEDG,68,29,78,87,62,79,66,27,58,56,52
Commanders,J. Magee,MIKE,67,24,87,64,87,91,65,55,57,82,66
Commanders,J. Bates,TE,66,27,78,75,84,79,66,52,63,73,67
Commanders,L. Niang,RT,66,27,66,86,60,57,72,9,28,50,22
Commanders,K. Medrano,WILL,66,24,90,71,85,92,66,39,42,80,47
Commanders,T. Ott,LS,66,33,75,72,64,77,55,20,34,60,48
Commanders,J. Jean-Baptiste,LEDG,66,25,84,77,67,85,67,33,49,58,42
Commanders,A. Kaho,WILL,65,25,86,66,82,89,62,41,45,74,42
Commanders,T. Owens,SS,65,24,93,63,79,94,62,54,35,76,68
Commanders,J. Johnson,QB,61,39,80,53,81,81,64,61,24,74,77
Commanders,J. Driskel,QB,61,32,85,70,79,86,55,73,62,76,84
Commanders,C. Yankoff,TE,61,25,85,71,83,88,69,56,63,79,66
Commanders,T. Scott,LT,60,31,68,80,53,58,65,7,20,44,12
Commanders,S. Hartman,QB,57,26,79,58,77,84,46,59,37,80,70
Commanders,T. Jackson,TE,56,27,82,74,81,87,56,58,58,75,78
Buccaneers,T. Wirfs,LT,95,26,77,94,65,78,96,20,36,58,22
Buccaneers,V. Vea,DT,94,30,74,99,71,73,92,49,68,60,55
Buccaneers,A. Winfield Jr,FS,92,27,90,59,88,92,95,72,52,86,82
Buccaneers,M. Evans,WR,91,32,90,78,81,89,90,82,72,82,89
Buccaneers,J. Dean,CB,86,28,92,66,85,91,89,53,42,85,71
Buccaneers,B. Irving,HB,86,23,89,65,88,91,81,87,68,89,86
Buccaneers,L. David,MIKE,85,35,86,76,83,86,97,10,26,76,35
Buccaneers,L. Goedeke,RT,84,26,63,88,64,67,89,34,37,57,41
Buccaneers,B. Mayfield,QB,84,30,86,69,82,85,84,78,71,78,84
Buccaneers,C. Godwin Jr,WR,82,29,88,72,85,89,83,79,74,84,87
Buccaneers,Z. McCollum,CB,81,26,93,60,97,95,79,48,40,93,62
Buccaneers,E. Egbuka,WR,81,22,90,60,86,95,82,75,43,89,81
Buccaneers,Y. Diaby,REDG,79,26,89,74,77,93,84,25,31,72,37
Buccaneers,T. Smith,SS,79,24,90,58,83,92,79,67,33,80,71
Buccaneers,C. Mauch,RG,78,26,70,87,73,77,80,39,41,62,44
Buccaneers,R. White,HB,78,26,90,74,85,92,79,83,76,86,84
Buccaneers,C. McLaughlin,K,78,29,73,39,64,77,63,15,15,50,20
Buccaneers,J. Parrish,CB,77,21,94,65,89,93,73,53,40,89,76
Buccaneers,C. Kancey,DT,76,24,83,84,82,91,74,17,35,69,32
Buccaneers,R. Dixon,P,76,32,77,56,68,82,64,34,41,51,50
Buccaneers,S. Shepard,WR,76,32,87,68,89,90,81,76,41,85,84
Buccaneers,G. Barton,C,76,23,74,87,73,82,83,10,32,62,28
Buccaneers,H. Reddick,LEDG,76,30,85,81,87,87,67,43,63,74,73
Buccaneers,C. Otton,TE,75,26,81,77,70,84,80,58,69,67,68
Buccaneers,B. Morrison,CB,75,21,92,57,91,94,68,58,37,89,78
Buccaneers,L. Hall,DT,74,25,76,85,75,83,76,23,42,66,32
Buccaneers,B. Bredeson,LG,74,27,71,86,52,60,78,14,10,50,10
Buccaneers,A. Nelson,LEDG,74,28,80,77,80,84,75,31,26,68,35
Buccaneers,J. McMillan,WR,74,23,90,60,85,92,78,76,50,85,83
Buccaneers,C. Izien,CB,73,25,92,52,85,90,75,44,31,83,62
Buccaneers,G. Gaines,DT,73,29,71,87,60,70,81,20,49,55,31
Buccaneers,T. Johnson,WR,73,23,89,58,93,91,66,71,29,90,81
Buccaneers,C. Braswell,REDG,73,23,86,79,78,90,71,33,39,64,51
Buccaneers,A. Walker Jr,WILL,73,30,85,78,77,86,79,29,39,70,60
Buccaneers,S. Dennis,WILL,72,25,85,66,81,89,76,55,44,75,64
Buccaneers,K. Vildor,CB,72,27,89,56,89,88,78,49,16,88,68
Buccaneers,D. Jones,MIKE,72,30,87,73,83,88,74,14,27,79,32
Buccaneers,S. Tucker,HB,71,23,92,76,82,90,77,79,82,80,80
Buccaneers,E. Roberts,DT,70,23,80,83,76,83,69,26,26,57,32
Buccaneers,D. Feeney,RG,70,31,67,88,64,65,80,8,35,52,26
Buccaneers,D. Walker,REDG,69,25,83,78,79,85,71,42,46,70,55
Buccaneers,E. Klein,RG,69,25,62,83,59,64,75,22,31,57,21
Buccaneers,J. Hayes,CB,69,26,91,58,81,91,69,60,40,77,66
Buccaneers,M. Jordan,LG,69,27,69,79,59,61,75,9,25,51,10
Buccaneers,E. Simmons,DT,67,24,63,89,67,69,63,16,30,55,21
Buccaneers,T. Bridgewater,QB,67,32,80,52,83,82,71,68,34,79,78
Buccaneers,M. Watts,LEDG,65,25,81,71,81,81,59,33,45,73,51
Buccaneers,K. Kieft,TE,65,27,73,75,79,70,66,52,66,65,58
Buccaneers,P. Durham,TE,64,25,77,73,80,84,59,65,65,67,71
Buccaneers,C. Heck,LT,64,28,67,84,54,69,77,26,30,52,25
Buccaneers,L. Haggard,RG,64,25,67,84,60,73,62,8,28,47,18
Buccaneers,J. Roberts,FS,64,23,91,62,85,93,57,54,51,85,64
Buccaneers,K. Johnson,WR,64,23,90,63,82,92,66,67,38,83,74
Buccaneers,R. Wisdom,FS,64,24,87,57,87,92,61,66,66,88,78
Buccaneers,J. Gray,SS,62,29,90,65,81,90,57,51,54,79,58
Buccaneers,D. Culp,TE,62,25,90,68,74,92,68,67,65,77,71
Buccaneers,B. Chukwuma,RT,60,24,61,82,52,66,57,15,25,46,15
Buccaneers,E. Deckers,LS,60,26,67,62,56,62,55,20,46,63,39
Buccaneers,C. Bazelak,QB,57,24,79,67,79,82,50,64,41,76,63
Rams,M. Stafford,QB,98,37,78,66,71,70,99,52,47,66,71
Rams,P. Nacua,WR,97,24,93,69,89,92,98,85,53,92,94
Rams,D. Adams,WR,90,32,89,63,94,89,93,84,63,94,93
Rams,K. Williams,HB,89,25,87,79,83,90,97,91,93,85,88
Rams,J. Verse,LEDG,88,24,89,92,82,90,88,37,42,70,38
Rams,K. Dotson,RG,87,28,70,90,59,69,88,9,25,51,15
Rams,N. Landman,MIKE,86,26,79,76,79,86,92,45,49,72,53
Rams,K. Turner,DT,85,26,74,89,80,82,90,35,44,64,46
Rams,B. Young,REDG,84,27,92,74,77,93,86,54,55,65,60
Rams,K. Curl,SS,84,26,88,70,83,89,86,51,34,81,63
Rams,A. Jackson,LT,83,27,63,85,61,67,88,29,33,50,30
Rams,Q. Lake,SS,82,26,88,57,80,92,87,50,41,79,60
Rams,P. Ford,DT,82,29,71,88,62,68,89,10,20,53,15
Rams,C. Durant,CB,81,27,93,50,86,94,83,53,30,84,63
Rams,K. Kinchens,FS,81,22,86,59,84,88,84,45,49,80,55
Rams,E. Evans,P,80,24,68,55,57,71,65,10,10,51,10
Rams,B. Fiske,DT,80,25,80,93,67,82,86,40,49,69,50
Rams,S. Avila,LG,79,25,65,88,56,71,82,10,20,56,11
Rams,R. Havenstein,RT,79,33,68,86,53,63,89,5,21,47,10
Rams,R. McCreary,CB,78,25,89,65,87,91,77,54,32,87,68
Rams,O. Speights,WILL,78,24,84,78,81,91,76,63,60,78,68
Rams,B. Corum,HB,78,24,93,75,89,91,75,80,82,87,84
Rams,C. Shelton,C,78,30,73,83,64,70,88,5,25,56,15
Rams,A. Witherspoon,CB,77,30,89,56,86,92,82,44,25,84,61
Rams,D. Williams,CB,76,32,90,54,85,93,75,60,19,83,72
Rams,E. Forbes Jr,CB,75,24,94,44,89,95,76,77,30,85,83
Rams,D. Kendrick,CB,75,25,85,59,87,90,78,59,39,85,72
Rams,T. Atwell,WR,75,25,93,40,89,94,78,67,22,90,84
Rams,J. Stewart,LEDG,74,22,82,79,77,88,75,34,36,69,39
Rams,T. Davis,DT,74,24,72,89,60,78,65,35,25,51,31
Rams,W. McClendon Jr,RT,73,24,69,88,53,77,72,13,10,50,13
Rams,C. Parkinson,TE,73,26,82,73,78,83,78,52,61,68,71
Rams,T. Higbee,TE,73,32,81,79,81,78,74,68,73,69,78
Rams,D. Humphries,LT,72,31,65,87,55,63,75,5,21,52,15
Rams,J. Hunter,HB,72,22,91,73,78,91,74,82,85,77,77
Rams,J. Whittington,WR,72,24,89,64,90,90,73,77,54,87,79
Rams,T. Hamilton,DT,71,23,75,89,61,80,69,26,28,57,23
Rams,K. Mumpfield,WR,71,22,86,63,90,88,72,68,40,88,77
Rams,B. Limmer,RG,71,24,65,85,67,75,75,5,25,59,16
Rams,T. Ferguson,TE,70,22,85,73,78,87,73,70,69,68,76
Rams,H. Mevis,K,70,23,70,44,67,77,50,19,28,51,21
Rams,N. Hampton,REDG,69,25,86,65,83,92,62,23,33,69,43
Rams,S. Dolac,WILL,69,23,85,73,86,93,67,37,45,82,43
Rams,J. McCollough,FS,69,24,85,63,77,88,73,50,38,75,69
Rams,X. Smith,WR,68,27,90,60,78,93,68,74,50,79,81
Rams,T. Reeder,MIKE,68,30,87,77,79,85,71,12,34,73,35
Rams,D. Quessenberry,RT,68,35,68,85,62,68,83,9,20,54,10
Rams,J. Dedich,LG,67,25,60,89,56,62,70,10,30,57,10
Rams,D. Allen,TE,67,24,82,69,78,88,72,57,64,71,70
Rams,R. Rivers,HB,67,26,88,63,86,91,63,76,48,82,76
Rams,J. Garoppolo,QB,67,33,74,63,73,71,68,47,41,70,66
Rams,J. Wallace,CB,67,25,86,60,83,91,65,58,41,83,65
Rams,J. McQuaide,LS,66,37,65,71,71,71,65,15,25,61,20
Rams,D. Johnson,REDG,65,25,72,79,62,80,68,13,34,64,32
Rams,N. Vannett,TE,64,32,76,73,78,73,63,60,66,72,71
Rams,S. Bennett IV,QB,63,27,84,55,84,90,61,49,36,85,79
Rams,K. Thomas,REDG,62,27,77,75,69,85,52,32,48,67,35
Saints,D. Davis,MIKE,91,36,88,85,78,87,96,25,45,72,20
Saints,E. McCoy,C,88,28,74,89,62,77,92,9,20,58,10
Saints,C. Olave,WR,87,25,93,59,91,95,87,68,32,92,79
Saints,J. Reid,FS,85,28,91,66,90,91,86,24,31,86,57
Saints,C. Young,LEDG,81,26,85,86,84,87,78,23,34,71,36
Saints,A. Kamara,HB,80,30,88,77,87,92,80,83,85,84,85
Saints,C. Jordan,LEDG,80,36,77,87,77,77,85,14,10,66,26
Saints,J. Johnson,TE,79,28,87,69,83,87,86,74,50,77,80
Saints,C. Granderson,REDG,79,28,85,80,74,86,79,26,31,66,40
Saints,Z. Wood,LS,79,32,71,75,64,64,65,20,41,55,42
Saints,J. Blackmon,SS,78,27,88,57,88,89,82,51,40,85,66
Saints,D. Godchaux,DT,78,30,71,93,57,64,78,12,40,50,37
Saints,A. Taylor,CB,77,26,95,60,81,94,74,57,38,83,72
Saints,J. Sanker,SS,77,22,90,58,82,89,80,59,48,87,69
Saints,K. Banks Jr,LT,77,21,67,86,58,72,76,11,30,59,11
Saints,T. Shough,QB,77,25,87,56,77,86,74,66,40,75,75
Saints,T. Fuaga,RT,77,23,68,93,63,73,74,24,44,50,15
Saints,C. Smyth,K,77,24,72,52,59,71,62,10,17,51,13
Saints,K. Miller,HB,76,23,90,75,84,90,79,82,82,83,82
Saints,C. Ruiz,RG,76,26,76,87,55,75,84,9,25,57,15
Saints,K. McKinstry,CB,76,22,90,53,91,92,72,67,26,87,66
Saints,B. Bresee,DT,75,23,78,88,70,85,77,35,50,68,41
Saints,P. Werner,WILL,75,27,84,72,81,88,77,15,47,72,35
Saints,J. Howden,FS,74,25,89,58,88,93,71,51,48,84,67
Saints,N. Shepherd,DT,74,31,73,90,70,73,75,24,49,60,33
Saints,T. Hill,TE,74,35,89,82,82,88,72,82,86,82,95
Saints,D. Vele,WR,74,27,90,58,83,90,76,69,41,80,76
Saints,U. Amadi,CB,73,28,90,62,82,88,71,51,44,84,69
Saints,J. Bullard,DT,73,31,71,81,70,79,69,12,38,58,28
Saints,Q. Riley,CB,73,24,90,64,90,90,73,45,33,85,74
Saints,J. Polk,WR,73,23,89,62,89,90,72,71,46,87,78
Saints,D. Radunz,LG,72,27,69,84,74,73,81,8,25,57,16
Saints,T. Burgess,SS,72,26,89,62,87,89,72,44,33,87,65
Saints,F. Moreau,TE,72,28,82,76,80,85,72,61,71,79,70
Saints,D. Neal,HB,72,22,87,71,81,89,69,79,74,84,83
Saints,I. Yiadom,CB,72,29,89,54,85,90,74,51,32,86,56
Saints,T. Palmer,WR,71,24,95,54,80,92,71,71,45,86,81
Saints,L. Fortner,C,71,27,65,87,60,73,75,9,21,49,15
Saints,M. Davis,CB,71,30,91,63,81,88,74,61,40,80,63
Saints,B. Means,WR,70,25,91,67,81,92,74,73,54,80,78
Saints,C. Rumph II,REDG,70,26,80,74,80,88,63,17,25,74,27
Saints,D. Stutsman,MIKE,70,22,87,74,79,90,70,41,45,77,53
Saints,A. Estime,HB,70,21,87,75,85,90,76,79,79,81,79
Saints,S. Rattler,QB,70,24,83,56,77,85,61,44,31,78,73
Saints,D. Pettis,WR,70,29,88,50,89,91,60,75,34,83,82
Saints,M. Tipton,WR,70,24,94,59,82,92,68,75,47,86,79
Saints,K. Boyd,DT,70,25,63,88,55,69,67,10,28,50,10
Saints,J. Williams,DT,69,30,78,82,73,78,66,35,39,59,30
Saints,J. Ford,WILL,69,23,82,73,81,84,69,42,51,75,56
Saints,K. Kroeger,P,69,23,80,53,66,82,52,14,16,58,15
Saints,V. Broughton,DT,68,24,72,86,63,80,69,36,46,59,46
Saints,E. Hull,HB,66,24,90,71,87,91,58,74,72,84,77
Saints,J. Ridgeway III,DT,66,26,62,86,55,70,63,14,32,53,20
Saints,R. Wright,CB,65,24,89,53,84,92,63,45,35,81,65
Saints,J. Stoll,TE,65,27,83,68,82,85,65,45,64,75,68
Saints,W. Clapp,C,65,28,72,80,53,63,78,14,10,47,10
Saints,A. Richards,RT,64,24,67,87,59,73,73,40,43,51,47
Saints,N. Saldiveri,RG,63,25,65,84,61,78,68,23,31,61,24
Saints,K. Austin Jr,WR,63,25,91,67,91,95,48,65,38,85,73
Saints,I. Stalbird,WILL,63,25,89,66,76,95,57,34,42,83,42
Saints,L. Young,RT,62,28,66,90,60,77,68,8,24,43,14
Saints,T. Simpkins III,RG,61,23,57,78,41,66,61,9,29,51,15
Saints,X. Truss,RT,61,24,64,88,57,68,57,9,31,47,11
Saints,Z. Mitchell-Paden,TE,60,26,76,75,75,81,63,53,63,69,63
Saints,W. Sherman,RG,59,26,65,81,60,63,66,12,24,43,15
Raiders,M. Crosby,LEDG,97,28,86,89,86,88,98,27,34,73,41
Raiders,B. Bowers,TE,93,22,90,75,86,91,95,74,74,82,84
Raiders,K. Miller,LT,91,29,74,88,71,79,92,13,23,57,12
Raiders,A. Jeanty,HB,83,21,90,80,91,92,78,87,86,91,86
Raiders,J. Chinn,SS,82,27,91,70,86,91,83,43,48,85,62
Raiders,A. Cole,P,79,29,72,47,63,71,63,10,10,51,22
Raiders,T. Tucker,WR,78,24,95,53,85,93,82,76,36,82,85
Raiders,J. Powers-Johnson,RG,78,22,70,88,69,75,77,5,25,57,10
Raiders,E. Stokes,CB,77,26,95,58,84,93,72,49,38,83,71
Raiders,D. Carlson,K,77,30,71,52,60,75,64,13,12,45,26
Raiders,E. Roberts,MIKE,76,31,85,82,73,83,82,33,36,70,35
Raiders,D. Parham,LG,75,26,75,84,59,82,84,36,38,57,40
Raiders,R. Mostert,HB,75,33,91,67,85,92,71,81,74,84,84
Raiders,T. Lockett,WR,75,32,88,50,91,88,75,72,38,89,85
Raiders,D. Porter,CB,74,24,96,61,92,94,68,51,35,90,73
Raiders,T. Wilson,REDG,73,25,81,85,76,87,71,26,48,70,38
Raiders,Z. White,HB,73,25,91,78,84,91,75,80,84,82,81
Raiders,M. Koonce,REDG,73,27,79,75,81,82,75,29,29,69,45
Raiders,D. White,WILL,73,27,88,76,80,88,71,34,47,81,63
Raiders,L. Johnson Jr,FS,73,29,92,65,85,92,72,43,25,87,60
Raiders,A. Butler,DT,73,31,70,85,63,63,85,10,26,51,18
Raiders,J. Adams,WILL,73,29,87,77,83,87,71,25,45,85,55
Raiders,B. Jackson,LEDG,70,24,83,80,70,88,71,30,40,65,45
Raiders,C. Grant,LT,70,23,75,85,73,77,71,15,40,62,16
Raiders,G. Smith,QB,70,34,85,58,80,83,64,61,35,73,71
Raiders,D. Richardson,CB,69,24,94,52,85,92,57,62,35,86,65
Raiders,T. Thomas,TE,69,29,82,68,77,88,69,65,68,74,68
Raiders,J. Laulu,DT,69,25,74,84,65,79,68,19,41,61,38
Raiders,T. Hemingway,DT,68,23,72,81,72,84,66,44,59,65,47
Raiders,D. Thornton Jr,WR,68,22,96,70,81,94,67,68,30,78,75
Raiders,D. Laube,HB,68,25,88,67,88,89,62,73,75,90,81
Raiders,J. Bobenmoyer,LS,67,28,79,68,71,84,57,43,46,67,45
Raiders,A. O'Connell,QB,67,27,75,55,73,79,68,35,27,75,59
Raiders,K. Kelly,CB,72,24,88,54,86,94,75,44,32,83,66
Raiders,M. Mayer,TE,72,24,82,79,76,86,63,63,70,71,73
Raiders,J. Meredith,C,72,27,68,83,70,74,79,12,25,56,16
Raiders,D. Holmes,CB,72,27,90,56,89,89,73,48,33,88,66
Raiders,J. Bech,WR,72,22,89,67,89,92,69,72,55,84,81
Raiders,D. Glaze,RT,72,23,65,88,56,73,76,32,39,51,31
Raiders,I. Pola-Mao,FS,71,26,89,57,88,91,68,45,35,80,63
Raiders,A. Cappa,RG,71,30,68,85,58,62,83,35,40,51,39
Raiders,C. Snowden,LEDG,70,27,83,69,83,86,62,47,54,72,55
Raiders,C. Rogers,RG,70,23,69,86,70,72,65,14,29,64,13
Raiders,T. Eichenberg,WILL,70,24,78,75,81,84,64,33,49,77,45
Raiders,T. Booker IV,DT,67,25,74,85,73,82,62,35,33,66,42
Raiders,J. Pegues,DT,67,23,67,84,62,69,64,47,62,60,51
Raiders,K. Pickett,QB,66,27,81,68,80,87,62,72,61,78,82
Raiders,B. Martin,DT,65,26,61,87,48,69,62,35,45,49,39
Raiders,C. Anusiem,CB,65,24,91,60,82,90,63,55,51,77,68
Raiders,S. Forsythe,RT,64,27,67,87,67,67,77,5,25,49,16
Raiders,A. Bachman,WR,64,29,88,61,89,89,57,70,40,83,74
Raiders,J. Rhattigan,MIKE,63,26,80,72,75,84,55,48,51,71,45
Raiders,G. Vance Jr,CB,63,23,87,55,81,91,58,50,29,89,65
Raiders,A. Mafi,RG,62,24,55,84,53,54,60,15,20,50,20
Raiders,T. McCollum,FS,62,26,90,57,92,93,51,63,42,90,72
Raiders,C. Lindenberg,MIKE,62,23,82,71,79,81,64,34,40,77,42
Raiders,W. Putnam,C,59,25,62,86,56,69,58,9,24,58,10
Raiders,C. Runyon,TE,59,24,85,74,77,81,60,61,64,77,65
Jaguars,J. Hines-Allen,REDG,88,28,88,83,84,88,92,37,51,73,53
Jaguars,T. Etienne Jr,HB,87,26,93,70,89,93,93,86,77,86,86
Jaguars,D. Lloyd,MIKE,86,26,86,78,79,91,88,53,47,75,68
Jaguars,F. Oluokun,WILL,85,30,87,70,84,87,89,26,34,78,41
Jaguars,T. Lawrence,QB,82,25,88,69,88,88,86,76,60,83,85
Jaguars,J. Meyers,WR,82,28,89,62,87,91,83,73,50,84,81
Jaguars,T. Hunter,WR,82,22,93,61,95,94,74,76,50,96,86
Jaguars,B. Thomas Jr,WR,81,22,97,59,88,95,73,76,43,91,88
Jaguars,J. Lewis,CB,81,30,89,67,85,88,86,66,38,84,73
Jaguars,P. Washington,WR,80,23,89,66,87,91,84,78,59,87,87
Jaguars,T. Walker,LEDG,80,24,88,88,83,92,78,29,48,73,47
Jaguars,E. Cleveland,LG,80,27,76,88,71,78,79,5,25,56,10
Jaguars,C. Little,K,80,22,74,41,65,78,61,5,10,59,10
Jaguars,G. Newsome II,CB,79,25,92,60,91,92,83,53,32,89,60
Jaguars,J. Jones,CB,78,24,93,43,88,93,72,65,27,84,70
Jaguars,A. Harrison,RT,77,23,73,82,62,79,83,15,21,53,14
Jaguars,B. Strange,TE,77,24,83,77,75,87,76,68,71,69,77
Jaguars,W. Little,LT,77,26,62,86,69,67,85,6,20,57,12
Jaguars,A. Johnson,SS,76,23,88,55,80,92,73,71,52,80,66
Jaguars,A. Wingard,FS,76,28,86,55,86,90,80,54,74,83,70
Jaguars,L. Cooke,P,76,30,72,56,50,67,60,20,17,45,16
Jaguars,T. Patrick,WR,76,31,88,69,82,90,79,69,58,83,74
Jaguars,A. Armstead,DT,76,31,74,91,69,71,76,16,45,60,20
Jaguars,B. Tuten,HB,76,23,95,75,90,96,61,81,78,87,84
Jaguars,D. Brown,WR,75,25,93,63,88,92,77,76,58,84,82
Jaguars,M. Brown,CB,74,26,87,57,78,90,78,49,31,79,60
Jaguars,R. Hainsey,C,74,27,64,87,64,69,82,12,24,49,10
Jaguars,E. Murray,SS,74,31,86,63,81,90,81,45,26,79,66
Jaguars,E. Ogbah,REDG,74,31,82,83,74,86,77,16,28,63,33
Jaguars,D. Gardeck,SAM,74,31,87,81,74,86,74,20,37,70,37
Jaguars,D. Hamilton,DT,73,28,70,91,65,68,74,14,38,53,23
Jaguars,P. Mekari,RG,73,28,72,85,58,68,86,9,23,50,15
Jaguars,C. Ransaw,FS,73,22,95,62,86,96,68,47,38,86,62
Jaguars,C. Van Lanen,LT,72,27,68,79,72,79,70,8,23,59,10
Jaguars,R. Matiscik,LS,72,28,71,73,68,67,66,15,35,59,17
Jaguars,A. Johnson,DT,72,31,72,89,56,63,73,10,29,52,24
Jaguars,W. Milum,LG,71,22,63,87,65,67,69,27,27,58,26
Jaguars,L. Allen,HB,71,21,89,72,86,92,66,80,79,86,78
Jaguars,D. Smoot,REDG,71,30,79,82,79,77,78,18,30,61,34
Jaguars,V. Miller,MIKE,69,26,83,74,76,87,71,49,45,72,62
Jaguars,M. Smith,DT,69,22,72,83,64,75,64,14,54,58,38
Jaguars,D. Dallas,HB,68,26,88,75,79,86,75,78,81,76,78
Jaguars,C. Edoga,RG,68,28,70,84,66,67,75,9,28,54,20
Jaguars,J. Kiser,WILL,68,24,83,70,78,88,69,42,48,75,48
Jaguars,J. Mundt,TE,68,30,84,74,76,85,74,63,69,75,66
Jaguars,C. Braswell,CB,66,25,90,42,89,90,61,61,31,87,69
Jaguars,R. Lane III,SS,66,22,87,59,79,85,72,52,45,79,67
Jaguars,K. Taylor,CB,65,26,88,58,88,90,66,47,36,83,61
Jaguars,H. Long,TE,65,27,81,72,71,86,63,61,69,69,70
Jaguars,D. Striggow,REDG,65,23,78,75,81,80,63,24,30,74,33
Jaguars,M. Dickerson,DT,65,29,72,81,64,67,63,10,26,56,13
Jaguars,Y. Abdullah,SAM,64,25,90,70,83,95,59,37,40,76,50
Jaguars,Q. Morris,TE,64,26,83,72,78,86,62,66,64,65,77
Jaguars,J. McLeod,MIKE,64,23,81,77,72,86,66,25,25,68,30
Jaguars,B. Green II,LEDG,64,22,82,80,73,89,52,24,35,61,15
Jaguars,J. Monheim,C,63,23,72,80,68,80,70,6,21,59,10
Jaguars,B. Combs,MIKE,62,25,83,71,81,93,59,41,44,73,45
Jaguars,N. Mullens,QB,61,30,74,57,71,79,60,49,42,71,58
Giants,A. Thomas,LT,93,26,69,90,64,65,91,8,33,57,17
Giants,D. Lawrence II,DT,93,27,76,97,70,79,93,17,46,56,35
Giants,B. Burns,REDG,89,27,87,76,86,90,93,21,28,71,33
Giants,M. Nabers,WR,86,22,96,63,92,92,81,81,52,94,92
Giants,B. Okereke,MIKE,84,29,88,73,81,88,84,19,37,76,31
Giants,W. Robinson,WR,83,24,91,61,92,93,86,76,52,90,83
Giants,J. Holland,FS,83,25,91,65,84,93,83,43,33,86,75
Giants,A. Carter,REDG,81,21,88,80,86,91,82,39,44,77,52
Giants,C. Skattebo,HB,81,23,85,83,87,90,77,89,95,85,84
Giants,T. Tracy Jr,HB,79,25,90,72,90,91,79,79,75,89,81
Giants,C. Flott,CB,78,24,89,50,86,92,77,48,21,92,60
Giants,K. Thibodeaux,LEDG,78,24,88,81,84,90,77,23,34,72,37
