YEAR,TEAM,NAME,POS,YEAR_CLASS,OVR,SPD,ACC,AGI,COD,STR,AWR,THP,THV,THA,THS,TRL,ELU,CAR,CTH,SPC,RLS,MCV,ZCV,PRC,TAK,POW,BKB,BLK,PBK,RBK
2042,Army,J.Murray,HB,JR (RS),89,90,91,99,96,63,79,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0
2042,Army,B.Carmazi,K,SR (RS),84,70,66,72,59,33,79,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0
2042,Army,C.Snowden,HB,SR (RS),84,89,92,92,82,76,83,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0
2042,Army,W.Kauffman,CB,SO (RS),83,94,99,97,95,66,74,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0
2042,Army,R.Gay,CB,SR,83,89,96,93,95,64,75,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0
2042,Army,J.Heaps,QB,SR (RS),82,68,74,82,81,59,75,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0
2042,Army,K.Sanzenbacher,QB,SR (RS),81,88,92,92,81,53,69,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0
2042,Army,G.Darkwa,WR,SR,81,82,82,82,82,81,76,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2042,Army,L.Tinker,HB,JR,79,89,92,96,83,71,67,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0
2042,Army,G.Mendez,WR,SR,78,87,85,92,82,65,72,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
2042,Army,D.Wattenberg,HB,JR,78,90,94,90,87,70,54,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0
2042,Army,J.Lincoln,P,SO (RS),78,68,70,72,61,35,69,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
2042,Army,R.Faulk,HB,SR,77,81,82,83,84,80,68,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0
2042,Army,E.Oruwariye,WILL,FR (RS),77,87,85,80,77,80,71,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0
2042,Army,L.Okoronkwo,FB,SR (RS),76,82,80,82,79,83,63,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0
2042,Army,C.Hess,P,SR,75,76,75,73,59,29,71,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
2042,Army,I.Schooler,C,SR (RS),75,78,81,72,56,92,69,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0
2042,Army,C.Carter,TE,JR,75,72,77,75,71,75,70,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0
2042,Army,G.Bryant,RT,SR (RS),74,58,77,88,62,71,75,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
2042,Army,D.Jervey,MIKE,SR (RS),74,92,89,86,79,77,71,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
2042,Auburn,R.Rossi,QB,SR (RS),99,95,97,98,98,69,90,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0
2042,Auburn,N.Sagapolu,QB,SR (RS),96,81,85,99,99,74,79,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0
2042,Auburn,S.Herron,WR,SR (RS),96,96,96,96,97,75,90,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0
2042,Auburn,J.Toone,WR,SR,92,88,87,98,98,74,88,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0
2042,Auburn,C.Toppins,RG,SR,90,60,80,98,80,92,87,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
2042,Auburn,M.Lovelace,RG,SR (RS),89,64,81,73,49,88,71,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
2042,Auburn,H.Higdon,WR,SO (RS),89,94,93,87,89,69,81,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0
2042,Auburn,D.Brahms,QB,JR (RS),89,88,92,88,87,61,78,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0
2042,Auburn,L.Choy,CB,JR (RS),89,97,97,97,92,58,75,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0
2042,Auburn,E.Wusu,LT,SR (RS),88,59,77,84,66,93,85,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
2042,Auburn,B.Stewart,RT,SR (RS),87,77,88,85,37,86,81,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2042,Auburn,T.McNitt,WR,JR (RS),86,90,88,90,93,67,79,0,0,0,0,0,0,80,83,0,0,0,0,0,0,0,0,0,0,0
2042,Auburn,V.Byham,MIKE,SR,86,83,92,81,85,82,84,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2042,Auburn,B.Levine,LG,JR (RS),86,62,83,75,63,83,85,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
2042,Auburn,C.Amerson,HB,SO (RS),86,86,93,89,89,70,79,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0
2042,Auburn,D.Singleton,REDG,SR (RS),86,84,89,84,69,94,84,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2042,Auburn,D.Jennings,RG,JR (RS),86,66,82,71,47,91,80,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0
2042,Auburn,J.Moss,REDG,JR,85,82,85,86,70,90,76,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
2042,Auburn,C.Kropog,SAM,JR (RS),85,79,82,78,75,73,88,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
2042,Auburn,J.Watt,WR,SR (RS),85,90,95,88,83,74,81,0,0,0,0,0,0,79,97,0,0,0,0,0,0,0,0,0,0,0
2042,BYU,M.Michel,C,JR (RS),89,63,80,84,68,88,83,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
2042,BYU,T.Vernon,HB,SR,88,86,91,84,86,80,89,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0
2042,BYU,A.Prince,SAM,SR (RS),88,91,98,77,84,79,87,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2042,BYU,P.VanSumeren,WILL,SR (RS),88,79,82,82,81,82,81,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
2042,BYU,R.Milanovich,LG,SR (RS),87,60,81,76,55,89,71,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
2042,BYU,T.Jordan,HB,SO (RS),87,87,90,90,89,78,77,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2042,BYU,G.Escalante,LG,JR (RS),86,72,69,78,40,83,83,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
2042,BYU,C.Schneider,P,JR (RS),86,79,75,72,55,38,79,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0
2042,BYU,J.Wonnum,FS,SR (RS),86,86,87,83,75,70,82,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0
2042,BYU,D.Webb,C,SO (RS),85,71,81,67,39,80,87,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0
2042,BYU,E.Agasiva,RT,SR (RS),84,66,80,71,44,96,74,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
2042,BYU,J.Mekari,RG,SR (RS),84,73,83,72,53,90,86,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
2042,BYU,A.Cota,LT,SR (RS),84,73,89,78,43,91,87,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
2042,BYU,M.Bober,RT,SO (RS),82,69,76,79,48,93,78,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2042,BYU,E.Leonhardt,DT,JR (RS),82,71,81,64,63,92,74,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
2042,BYU,T.Fowler,WR,JR (RS),82,88,90,96,81,78,84,0,0,0,0,0,0,77,0,0,86,0,0,0,0,0,0,0,0,0
2042,BYU,T.Stumph,CB,JR (RS),82,95,96,93,92,71,78,0,0,0,0,0,0,82,0,0,45,0,0,0,0,0,0,0,0,0
2042,BYU,M.Higgins,SS,SR,81,86,83,79,92,64,78,0,0,0,0,0,0,77,0,0,56,0,0,0,0,0,0,0,0,0
2042,BYU,D.Knott,LG,SR (RS),81,67,66,69,42,90,73,0,0,0,0,0,0,56,0,0,45,0,0,0,0,0,0,0,0,0
2042,BYU,L.Pechin,HB,SO,81,83,88,87,87,67,76,0,0,0,0,0,0,85,0,0,77,0,0,0,0,0,0,0,0,0
2042,Ball State,T.Tuttle,LEDG,SR (RS),91,68,77,66,72,84,86,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0
2042,Ball State,C.Fritz,MIKE,SR,88,88,91,88,80,86,82,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0
2042,Ball State,Z.Bradbury,WR,SR (RS),87,82,85,98,96,73,76,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
2042,Ball State,C.McPrescott,REDG,SR (RS),85,85,87,78,66,79,90,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
2042,Ball State,V.Whiteheart,HB,SR (RS),85,92,92,96,97,65,78,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0
2042,Ball State,J.Dull,WR,SR (RS),83,84,85,96,90,70,72,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
2042,Ball State,D.Buechele,P,SO (RS),83,65,68,77,59,37,75,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
2042,Ball State,B.Feliciano,P,SR,82,70,69,71,45,38,77,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0
2042,Ball State,T.Gillan,CB,JR (RS),81,82,83,81,99,62,78,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0
2042,Ball State,M.Cantrell,K,SR (RS),81,70,69,74,56,35,74,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
2042,Ball State,B.McGarigle,REDG,JR,81,72,75,76,63,88,69,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
2042,Ball State,C.Plummer,K,JR (RS),81,73,70,73,56,33,71,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
2042,Ball State,G.Scioli,QB,JR (RS),80,77,77,88,83,49,76,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0
2042,Ball State,P.Aldrich,P,JR,80,68,68,73,49,26,69,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0
2042,Ball State,R.O'Connell,RT,SR (RS),79,58,73,81,59,84,83,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
2042,Ball State,N.Quaccia,K,SO (RS),79,66,69,72,52,31,74,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2042,Ball State,M.Saylor,QB,JR (RS),79,77,83,90,86,59,72,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0
2042,Ball State,J.Hoppes,SAM,SR (RS),78,86,85,84,81,73,79,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
2042,Ball State,D.Foxworth,CB,SR (RS),78,86,84,88,84,54,60,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0
2042,Ball State,C.Potts,DT,SR,78,63,79,65,49,95,70,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2042,Baylor,J.Colman,QB,JR (RS),89,78,91,92,99,75,85,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0
2042,Baylor,E.Ebiketie,WR,JR (RS),88,90,88,99,99,73,84,0,0,0,0,0,0,97,90,0,0,0,0,0,0,0,0,0,0,0
2042,Baylor,J.Yearby,MIKE,SR,87,85,92,75,80,85,82,0,0,0,0,0,0,55,32,0,0,0,0,0,0,0,0,0,0,0
2042,Baylor,J.Hillhouse,RG,SR,86,62,77,95,75,96,75,0,0,0,0,0,0,56,30,0,0,0,0,0,0,0,0,0,0,0
2042,Baylor,A.Turner,C,FR (RS),85,66,78,76,62,93,78,0,0,0,0,0,0,59,46,0,0,0,0,0,0,0,0,0,0,0
2042,Baylor,S.Ivory,REDG,JR,84,73,75,71,61,92,78,0,0,0,0,0,0,52,26,0,0,0,0,0,0,0,0,0,0,0
2042,Baylor,A.Cox,RT,JR (RS),84,62,85,84,70,88,76,0,0,0,0,0,0,51,24,0,0,0,0,0,0,0,0,0,0,0
2042,Baylor,J.Blank,RG,JR (RS),84,69,84,78,54,93,68,0,0,0,0,0,0,58,45,0,0,0,0,0,0,0,0,0,0,0
2042,Baylor,C.Hawkinson,WR,SR (RS),84,89,92,83,84,66,78,0,0,0,0,0,0,75,86,0,0,0,0,0,0,0,0,0,0,0
2042,Baylor,G.Darnold,HB,SO (RS),83,82,86,79,78,85,83,0,0,0,0,0,0,91,85,0,0,0,0,0,0,0,0,0,0,0
2042,Baylor,Z.Corliss,WILL,SO (RS),83,84,90,66,77,79,70,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
2042,Baylor,M.Barr,HB,JR (RS),82,79,84,95,88,74,71,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0
2042,Baylor,K.Smalls,WR,SO (RS),82,90,90,93,82,69,83,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0
2042,Baylor,C.Ruggins,RG,SR,82,69,72,75,51,80,88,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
2042,Baylor,K.McCracken,SS,SR,82,89,84,80,83,57,79,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0
2042,Baylor,B.Slayton,WR,SR (RS),81,90,93,93,90,68,77,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0
2042,Baylor,D.Hagans,C,JR (RS),80,81,85,78,56,92,75,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
2042,Baylor,J.Carman,WILL,FR,80,84,88,77,80,83,77,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
2042,Baylor,A.Ostrowski,CB,SO,80,91,92,87,92,71,75,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0
2042,Baylor,C.O'Connell,REDG,SO,80,79,83,78,66,88,76,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2042,Boise State,C.Maddox,SAM,JR,87,87,92,86,88,92,85,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0
2042,Boise State,V.Regis,HB,SR,86,85,83,94,91,70,83,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0
2042,Boise State,M.Gumbs,SAM,JR (RS),86,82,90,81,76,80,82,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
2042,Boise State,N.Demercedo,P,SR,85,76,71,76,52,33,79,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
2042,Boise State,C.DeCicco,K,SO (RS),84,71,69,73,49,32,77,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
2042,Boise State,L.Kennedy,CB,JR (RS),83,88,89,86,93,71,87,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0
2042,Boise State,M.Trautwein,K,SR (RS),83,76,73,71,60,33,74,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
2042,Boise State,B.Toomer,LG,SR (RS),82,72,76,73,48,78,73,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
2042,Boise State,B.Sharpe,HB,SR,82,89,89,88,94,66,79,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2042,Boise State,B.Ramsay,REDG,SO (RS),81,82,85,77,63,86,76,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0
2042,Boise State,L.Mayer,CB,JR (RS),81,86,92,89,99,54,80,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0
2042,Boise State,A.Faoliu,C,JR (RS),81,53,77,85,68,88,81,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
2042,Boise State,J.Melvin,CB,JR (RS),81,91,96,92,93,66,75,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0
2042,Boise State,S.Trueblood,RG,SR (RS),81,62,75,83,71,91,74,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
2042,Boise State,T.Lampkin,CB,SR (RS),80,90,91,87,94,74,75,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0
2042,Boise State,T.Maginn,WR,SO,80,87,91,86,84,76,76,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2042,Boise State,S.Sowell,WILL,SO (RS),80,81,89,84,86,81,72,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
2042,Boise State,M.Mixon,WR,JR,80,83,84,84,84,81,76,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0
2042,Boise State,D.Crothers,REDG,SO (RS),79,73,83,70,59,83,69,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
2042,Boise State,J.Estandia,MIKE,SO (RS),79,84,85,82,79,77,75,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
2042,Boston College,L.Tant,WR,SR (RS),88,86,89,88,81,74,94,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0
2042,Boston College,Q.Adeyemi,WR,SO,86,87,89,97,91,76,80,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0
2042,Boston College,J.Penning,SAM,SR (RS),86,83,90,83,76,81,81,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
2042,Boston College,M.Olonilua,LT,SR (RS),86,64,80,83,45,93,80,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
2042,Boston College,M.Daniels,P,SR (RS),85,71,69,76,61,25,81,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
2042,Boston College,T.Montgomery,WILL,SO,84,83,92,80,79,83,81,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0
2042,Boston College,K.Harris,CB,SR (RS),83,92,91,88,94,59,84,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0
2042,Boston College,D.Cumberland,CB,JR (RS),83,91,94,93,99,49,84,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0
2042,Boston College,C.Braham,DT,SR,82,71,80,73,64,89,71,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
2042,Boston College,J.Demerado,CB,SR,81,88,91,87,95,69,75,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0
2042,Boston College,W.Barry,DT,JR,80,75,81,71,57,91,75,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2042,Boston College,R.Stokke,LT,SR (RS),80,58,59,81,61,87,67,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
2042,Boston College,W.Crozier,LEDG,JR (RS),79,82,89,78,66,78,72,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2042,Boston College,L.Schultz,REDG,SR (RS),79,76,84,77,69,76,74,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
2042,Boston College,D.Koppen,SAM,SR (RS),79,75,82,69,74,82,77,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
2042,Boston College,J.Kassell,CB,SO (RS),78,93,92,90,87,62,73,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0
2042,Boston College,G.Fries,RT,SR (RS),78,67,78,73,49,94,74,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2042,Boston College,A.Roos,K,SO (RS),78,70,68,76,58,30,71,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
2042,Boston College,L.McClam,REDG,JR (RS),78,78,82,79,62,75,73,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
2042,Boston College,D.Lovelace,P,SO (RS),78,70,70,75,58,35,69,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
2042,Bowling Green,F.Drango,QB,SR (RS),97,88,95,94,95,67,91,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0
2042,Bowling Green,M.Mahelona,TE,SR,96,80,84,75,74,82,82,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
2042,Bowling Green,K.Alston,HB,SO (RS),96,87,92,94,88,82,90,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0
2042,Bowling Green,J.Poe,RG,JR,94,64,78,76,51,87,93,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0
2042,Bowling Green,E.Grubbs,C,JR,93,63,79,88,71,93,91,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
2042,Bowling Green,T.Keur,REDG,SR (RS),93,92,99,90,70,93,87,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
2042,Bowling Green,M.Pierce,HB,JR,92,92,92,99,99,79,80,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0
2042,Bowling Green,S.Figurs,WILL,SO (RS),90,89,94,88,86,85,79,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
2042,Bowling Green,H.Cooke,FS,JR,89,94,96,93,94,58,74,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0
2042,Bowling Green,S.Fogg,LT,FR (RS),89,71,77,74,51,88,78,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
2042,Bowling Green,D.Jones,TE,SR,89,72,78,75,69,82,72,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
2042,Bowling Green,G.Murphey,RT,SR (RS),87,65,71,97,71,95,85,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
2042,Bowling Green,C.Carden,CB,SR (RS),87,86,90,88,99,53,89,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2042,Bowling Green,B.Regis,LEDG,SR,86,71,81,75,70,90,81,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
2042,Bowling Green,L.Kight,SAM,SO (RS),86,90,91,81,78,79,82,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
2042,Bowling Green,K.Demercado,WR,SR (RS),86,92,93,92,77,84,86,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0
2042,Bowling Green,D.Boss,SS,SR (RS),86,86,80,84,78,72,87,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0
2042,Bowling Green,H.Schilens,RG,SO,86,66,81,78,68,94,68,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
2042,Bowling Green,D.Head,LT,SO,86,73,81,75,58,87,73,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
2042,Bowling Green,M.Flowers,QB,FR (RS),85,81,87,85,88,52,68,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0
2042,California,M.Addai,FS,JR (RS),87,93,88,76,81,69,78,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0
2042,California,T.Newcomb,WR,JR (RS),86,84,89,95,87,72,71,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0
2042,California,C.Granger,REDG,SR,86,71,82,72,58,93,72,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
2042,California,V.Addae,RG,JR (RS),85,61,71,88,70,83,69,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
2042,California,T.Dora,QB,SO (RS),85,82,88,85,81,61,85,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0
2042,California,T.Lewis,CB,JR (RS),85,88,88,87,99,68,83,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0
2042,California,E.Marciano,RG,SR,85,66,79,83,50,92,66,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
2042,California,M.Cole,WR,JR (RS),83,93,90,81,82,79,84,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0
2042,California,J.Lord,WR,JR (RS),81,90,90,86,79,69,66,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0
2042,California,J.Slate,CB,JR (RS),81,92,90,89,92,49,65,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0
2042,California,K.Dawsey,QB,FR,81,86,90,84,82,51,66,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0
2042,California,T.Spillman,LG,SR (RS),80,61,76,86,80,87,75,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
2042,California,B.Laguda,P,SO (RS),80,68,69,77,58,39,73,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
2042,California,D.Riggs,WR,SR (RS),80,91,87,88,82,66,73,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0
2042,California,S.Gideon,HB,FR,80,82,86,80,76,86,74,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0
2042,California,K.Wenning,CB,SO,80,89,87,88,95,48,71,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0
2042,California,T.Beach,REDG,SR (RS),80,78,83,86,64,76,81,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
2042,California,K.Redfield,FS,SR,80,88,87,84,84,57,75,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0
2042,California,T.Boldin,RG,SR (RS),79,57,67,88,64,82,75,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
2042,California,S.Anzalone,LEDG,FR (RS),79,82,83,75,64,74,75,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
2042,Central Michigan,S.Baas,RG,SR (RS),84,65,73,71,47,82,83,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0
2042,Central Michigan,D.Yusaf,C,SR (RS),81,56,67,84,70,82,81,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
2042,Central Michigan,M.Pan,P,SO,80,69,69,70,52,36,73,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
2042,Central Michigan,D.Sills,LG,SR (RS),80,66,69,77,73,85,63,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
2042,Central Michigan,A.Punga,REDG,JR (RS),78,68,78,62,58,87,68,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
