Season,PlayerID,Player,NFLTeam,Pos,PosBucket,Age,Role,OverallStart,OverallEnd,PeakOVR,ProOutcome,DevelopmentCurve,Games,Starts,StatLine,ProBowl,AllPro,MVPVotes,SuperBowlWin,SuperBowlAppear,CareerValue,Status
2042,2042_rapidcity_khood_cb,K.Hood,Falcons,CB,CB,23,Depth,80,74,74,Bust,Flat,16,0,"48 tackles, 2 INT",No,No,0,No,No,36.8,Active
2042,2042_georgiatech_jpetty_will,J.Petty,Giants,WILL,LB,23,Starter,78,82,83,Impact Starter,Steady Rise,16,8,"82 tackles, 4 sacks",No,No,0,No,No,50.4,Active
2042,2042_iowa_gturpin_rt,G.Turpin,Jaguars,RT,OL,23,Starter,78,82,83,Impact Starter,Steady Rise,15,8,"15 games, 8 starts",No,No,0,No,No,50.4,Active
2042,2042_missouristate_tmeeks_will,T.Meeks,Jets,WILL,LB,23,Depth,74,71,71,Bust,Flat,14,2,"73 tackles, 0 sacks",No,No,0,No,No,38.0,Active
2042,2042_sandiegostate_jflanagan_wr,J.Flanagan,Lions,WR,WR,23,Rotation,78,80,81,Developmental,Slow Burn,13,2,"1306 rec yds, 10 rec TD",No,No,0,No,No,42.0,Active
2042,2042_florida_ijohn_hb,I. John,Packers,HB,RB,23,Starter,78,82,85,Impact Starter,Steady Rise,14,8,"1062 rush yds, 8 rush TD",No,No,0,No,No,50.4,Active
2042,2042_stanford_jhemphill_mike,J.Hemphill,Panthers,MIKE,LB,23,Rotation,78,79,79,Developmental,Slow Burn,16,4,"72 tackles, 0 sacks",No,No,0,No,No,44.1,Active
2042,2042_ucf_apaul_will,A.Paul,Patriots,WILL,LB,23,Starter,74,77,81,Impact Starter,Steady Rise,12,15,"69 tackles, 1 sacks",No,No,0,No,No,56.9,Active
2042,2042_missouri_dlowell_will,D.Lowell,Raiders,WILL,LB,23,Depth,78,73,73,Bust,Flat,11,0,"62 tackles, 0 sacks",No,No,0,No,No,36.4,Active
2042,2042_panamacity_lworkman_c,L.Workman,Rams,C,OL,23,Starter,76,80,80,Impact Starter,Steady Rise,13,9,"13 games, 9 starts",No,No,0,No,No,50.8,Active
2042,2042_smu_aalabi_lt,A.Alabi,Ravens,LT,OL,23,Depth,76,72,72,Bust,Flat,17,0,"17 games, 0 starts",No,No,0,No,No,35.9,Active
2042,2042_notredame_fefaw_hb,F.Efaw,Saints,HB,RB,23,Starter,78,82,90,Superstar,Fast Rise,11,17,"988 rush yds, 6 rush TD",No,No,0,No,No,61.6,Active
2042,2042_usc_mwoods_lg,M.Woods,Seahawks,LG,OL,23,Depth,76,74,74,Bust,Flat,13,2,"13 games, 2 starts",No,No,0,No,No,39.3,Active
2042,2042_rice_afinley_mike,A.Finley,Steelers,MIKE,LB,23,Depth,78,75,75,Bust,Flat,12,3,"47 tackles, 4 sacks",No,No,0,No,No,41.0,Active
2042,2042_texasam_acabral_hb,A.Cabral,Texans,HB,RB,23,Starter,80,83,86,Impact Starter,Steady Rise,14,12,"1043 rush yds, 8 rush TD",No,No,0,No,No,55.9,Active
2042,2042_clemson_tgoff_te,T.Goff,Titans,TE,TE,23,Starter,79,83,89,Star,Fast Rise,13,14,"841 rec yds, 5 rec TD",No,No,0,No,No,58.4,Active
2042,2042_floridastate_jsturm_hb,J. Sturm,Vikings,HB,RB,23,Starter,78,81,85,Star,Fast Rise,13,9,"1080 rush yds, 7 rush TD",No,No,0,No,No,51.2,Active
2042,2042_bowlinggreen_swragge_redg,S. Wragge,49ers,REDG,EDGE,23,Rotation,76,77,79,Developmental,Slow Burn,11,9,"73 tackles, 2 sacks",No,No,0,No,No,49.4,Active
2042,2042_pennstate_mkeiaho_wr,M.Keiaho,Bears,WR,WR,23,Depth,76,75,75,Bust,Flat,15,0,"1214 rec yds, 6 rec TD",No,No,0,No,No,37.2,Active
2042,2042_miami_cknowles_rg,C.Knowles,Bengals,RG,OL,23,Rotation,74,76,76,Developmental,Slow Burn,14,4,"14 games, 4 starts",No,No,0,No,No,42.7,Active
2042,2042_northcarolina_sdora_cb,S.Dora,Bills,CB,CB,23,Rotation,76,77,77,Developmental,Slow Burn,12,3,"53 tackles, 0 INT",No,No,0,No,No,41.9,Active
2042,2042_washington_rbartow_qb,R.Bartow,Broncos,QB,QB,23,Starter,75,79,79,Impact Starter,Steady Rise,12,15,"3455 pass yds, 23 pass TD",No,No,0,No,No,57.8,Active
2042,2042_floridastate_jfeesago_wr,J. Fe'esago,Browns,WR,WR,23,Starter,78,82,84,Impact Starter,Steady Rise,14,17,"1493 rec yds, 8 rec TD",No,No,0,No,No,61.6,Active
2042,2042_alabaster_ddelarosa_cb,D.De La Rosa,Buccaneers,CB,CB,23,Starter,76,80,81,Impact Starter,Steady Rise,11,15,"53 tackles, 4 INT",No,No,0,No,No,58.2,Active
2042,2042_westvirginia_tsatele_qb,T.Satele,Cardinals,QB,QB,23,Rotation,77,78,79,Developmental,Slow Burn,12,3,"2928 pass yds, 20 pass TD",No,No,0,No,No,42.4,Active
2042,2042_panamacity_acisco_cb,A.Cisco,Chargers,CB,CB,23,Starter,74,78,80,Star,Fast Rise,15,10,"61 tackles, 3 INT",No,No,0,No,No,51.1,Active
2042,2042_georgia_fnicks_wr,F.Nicks,Chiefs,WR,WR,23,Rotation,78,79,80,Developmental,Slow Burn,14,9,"1377 rec yds, 11 rec TD",No,No,0,No,No,50.3,Active
2042,2042_miami_rfreeman_wr,R.Freeman,Colts,WR,WR,23,Depth,76,73,73,Bust,Flat,14,1,"1139 rec yds, 5 rec TD",No,No,0,No,No,37.6,Active
2042,2042_michigan_deby_cb,D.Eby,Commanders,CB,CB,23,Starter,76,79,84,Star,Fast Rise,15,11,"67 tackles, 1 INT",No,No,0,No,No,52.8,Active
2042,2042_tcu_gyancey_ledg,G.Yancey,Cowboys,LEDG,EDGE,23,Rotation,78,81,81,Steady Starter,Normal,15,8,"57 tackles, 2 sacks",No,No,0,No,No,50.0,Active
2042,2042_clemson_mparms_lg,M.Parms,Dolphins,LG,OL,23,Rotation,76,79,81,Steady Starter,Normal,13,9,"13 games, 9 starts",No,No,0,No,No,50.3,Active
2042,2042_baylor_oteamer_wr,O.Teamer,Eagles,WR,WR,23,Starter,78,80,84,Impact Starter,Steady Rise,17,9,"1365 rec yds, 11 rec TD",No,No,0,No,No,50.8,Active
2042,2042_smu_bwolf_wr,B.Wolf,Falcons,WR,WR,23,Starter,76,79,80,Impact Starter,Steady Rise,13,11,"1425 rec yds, 8 rec TD",No,No,0,No,No,52.8,Active
2042,2042_panamacity_kcahill_cb,K.Cahill,Giants,CB,CB,23,Depth,76,75,76,Bust,Flat,13,0,"38 tackles, 3 INT",No,No,0,No,No,37.2,Active
2042,2042_ohiostate_ttabor_wr,T.Tabor,Jaguars,WR,WR,23,Rotation,76,79,79,Steady Starter,Normal,11,9,"1074 rec yds, 8 rec TD",No,No,0,No,No,50.3,Active
2042,2042_rapidcity_lrodenhauser_redg,L.Rodenhauser,Jets,REDG,EDGE,23,Starter,76,80,82,Impact Starter,Steady Rise,14,12,"68 tackles, 5 sacks",No,No,0,No,No,54.5,Active
2042,2042_hammond_spriester_rt,S.Priester,Lions,RT,OL,23,Rotation,74,76,76,Developmental,Slow Burn,16,2,"16 games, 2 starts",No,No,0,No,No,40.2,Active
2042,2042_ncstate_jwade_redg,J.Wade,Packers,REDG,EDGE,23,Starter,77,81,82,Impact Starter,Steady Rise,14,9,"73 tackles, 1 sacks",No,No,0,No,No,51.2,Active
2042,2042_texasam_cdinapoli_will,C.DiNapoli,Panthers,WILL,LB,23,Rotation,74,76,78,Steady Starter,Normal,13,7,"65 tackles, 0 sacks",No,No,0,No,No,46.5,Active
2042,2042_rapidcity_ctrimble_ledg,C.Trimble,Patriots,LEDG,EDGE,23,Rotation,77,77,80,Developmental,Slow Burn,14,7,"73 tackles, 0 sacks",No,No,0,No,No,46.9,Active
2042,2042_wyoming_tstromberg_ss,T.Stromberg,Raiders,SS,S,23,Depth,78,76,76,Bust,Flat,14,1,"53 tackles, 0 INT",No,No,0,No,No,39.0,Active
2042,2042_alabama_sevensen_mike,S.Evensen,Rams,MIKE,LB,23,Starter,76,82,85,Star,Fast Rise,13,12,"56 tackles, 6 sacks",No,No,0,No,No,55.4,Active
2042,2042_byu_djanovich_redg,D.Janovich,Ravens,REDG,EDGE,23,Starter,75,78,81,Impact Starter,Steady Rise,14,17,"80 tackles, 0 sacks",No,No,0,No,No,59.9,Active
2042,2042_maryland_ejewel_hb,E.Jewel,Saints,HB,RB,23,Rotation,76,77,79,Developmental,Slow Burn,12,3,"1003 rush yds, 8 rush TD",No,No,0,No,No,41.9,Active
2042,2042_baylor_asimonson_hb,A.Simonson,Seahawks,HB,RB,23,Depth,78,78,78,Bust,Flat,14,4,"935 rush yds, 9 rush TD",No,No,0,No,No,43.6,Active
2042,2042_usc_mcamarda_hb,M.Camarda,Steelers,HB,RB,23,Starter,76,81,82,Star,Fast Rise,11,9,"998 rush yds, 7 rush TD",No,No,0,No,No,51.2,Active
2042,2042_nebraska_djeanpierre_fs,D.Jean-Pierre,Texans,FS,S,23,Rotation,78,79,80,Developmental,Slow Burn,13,8,"54 tackles, 1 INT",No,No,0,No,No,49.1,Active
2042,2042_notredame_mtrapasso_te,M.Trapasso,Titans,TE,TE,23,Starter,78,82,84,Impact Starter,Steady Rise,15,9,"931 rec yds, 5 rec TD",No,No,0,No,No,51.6,Active
2042,2042_wakeforest_dskaggs_te,D.Skaggs,Vikings,TE,TE,23,Starter,76,79,81,Impact Starter,Steady Rise,15,9,"834 rec yds, 4 rec TD",No,No,0,No,No,50.3,Active
2042,2042_stanford_tmumphrey_wr,T.Mumphrey,49ers,WR,WR,23,Starter,76,79,82,Impact Starter,Steady Rise,12,16,"1426 rec yds, 10 rec TD",No,No,0,No,No,59.1,Active
2042,2042_olemiss_juwaezuoke_ledg,J.Uwaezuoke,Bears,LEDG,EDGE,23,Starter,74,76,78,Impact Starter,Steady Rise,12,13,"61 tackles, 1 sacks",No,No,0,No,No,54.0,Active
2042,2042_westernmichigan_thubert_sam,T.Hubert,Bengals,SAM,LB,23,Starter,76,79,80,Impact Starter,Steady Rise,14,15,"67 tackles, 2 sacks",No,No,0,No,No,57.8,Active
2042,2042_pittsburgh_tivy_wr,T.Ivy,Bills,WR,WR,23,Rotation,74,74,74,Developmental,Slow Burn,16,1,"1436 rec yds, 7 rec TD",No,No,0,No,No,38.1,Active
2042,2042_oregon_qbabcock_cb,Q.Babcock,Broncos,CB,CB,23,Starter,74,78,79,Impact Starter,Steady Rise,13,14,"61 tackles, 2 INT",No,No,0,No,No,56.1,Active
2042,2042_georgiatech_sbello_wr,S.Bello,Browns,WR,WR,23,Rotation,76,77,77,Developmental,Slow Burn,13,5,"1416 rec yds, 7 rec TD",No,No,0,No,No,44.4,Active
2042,2042_hammond_mduvall_redg,M.DuVall,Buccaneers,REDG,EDGE,23,Starter,74,77,80,Impact Starter,Steady Rise,16,9,"77 tackles, 2 sacks",No,No,0,No,No,49.4,Active
2042,2042_pennstate_ddraughn_cb,D.Draughn,Cardinals,CB,CB,23,Depth,74,72,72,Bust,Flat,15,1,"45 tackles, 0 INT",No,No,0,No,No,37.1,Active
2042,2042_olemiss_mbrown_cb,M.Brown,Chargers,CB,CB,23,Depth,76,72,72,Bust,Flat,11,4,"52 tackles, 1 INT",No,No,0,No,No,40.9,Active
2042,2042_alabama_mcheeseman_fs,M.Cheeseman,Chiefs,FS,S,23,Depth,76,71,71,Bust,Flat,16,3,"66 tackles, 3 INT",No,No,0,No,No,39.2,Active
2042,2042_alabaster_tdavis_cb,T.Davis,Colts,CB,CB,23,Rotation,74,76,76,Developmental,Slow Burn,15,4,"66 tackles, 0 INT",No,No,0,No,No,42.7,Active
2042,2042_maryland_mspitz_redg,M.Spitz,Commanders,REDG,EDGE,23,Depth,75,73,73,Bust,Flat,11,1,"59 tackles, 1 sacks",No,No,0,No,No,37.6,Active
2042,2042_ncstate_jgolden_mike,J.Golden,Cowboys,MIKE,LB,23,Rotation,76,78,79,Steady Starter,Normal,14,2,"55 tackles, 1 sacks",No,No,0,No,No,41.1,Active
2042,2042_floridastate_dbickley_cb,D. Bickley,Dolphins,CB,CB,23,Depth,74,70,70,Bust,Flat,17,4,"49 tackles, 0 INT",No,No,0,No,No,40.0,Active
2042,2042_pennstate_dantwine_fs,D.Antwine,Eagles,FS,S,23,Rotation,76,78,79,Developmental,Slow Burn,15,6,"56 tackles, 0 INT",No,No,0,No,No,46.1,Active
2042,2042_appalachianstate_treiff_dt,T.Reiff,Falcons,DT,IDL,23,Starter,76,78,80,Impact Starter,Steady Rise,11,11,"73 tackles, 0 sacks",No,No,0,No,No,52.4,Active
2042,2042_lsu_fyeboah_mike,F.Yeboah,Giants,MIKE,LB,23,Starter,76,80,83,Impact Starter,Steady Rise,11,9,"65 tackles, 1 sacks",No,No,0,No,No,50.8,Active
2042,2042_texastech_dgraves_wr,D. Graves,Jaguars,WR,WR,23,Starter,74,78,80,Impact Starter,Steady Rise,11,8,"1146 rec yds, 6 rec TD",No,No,0,No,No,48.6,Active
2042,2042_usf_temery_fs,T. Emery,Jets,FS,S,23,Rotation,74,75,75,Developmental,Slow Burn,16,9,"74 tackles, 2 INT",No,No,0,No,No,48.5,Active
2042,2042_washington_cabraham_dt,C.Abraham,Lions,DT,IDL,23,Starter,76,79,80,Impact Starter,Steady Rise,16,17,"94 tackles, 1 sacks",No,No,0,No,No,60.3,Active
2042,2042_hammond_eturner_fs,E.Turner,Packers,FS,S,23,Starter,78,81,84,Impact Starter,Steady Rise,16,8,"53 tackles, 0 INT",No,No,0,No,No,50.0,Active
2042,2042_panamacity_fiverson_mike,F.Iverson,Panthers,MIKE,LB,23,Rotation,76,78,78,Developmental,Slow Burn,11,3,"46 tackles, 0 sacks",No,No,0,No,No,42.4,Active
2042,2042_florida_mmoody_sam,M. Moody,Patriots,SAM,LB,23,Rotation,72,73,73,Developmental,Slow Burn,17,3,"61 tackles, 0 sacks",No,No,0,No,No,40.1,Active
2042,2042_tcu_acalcaterra_hb,A.Calcaterra,Raiders,HB,RB,23,Depth,76,72,72,Bust,Flat,12,1,"1102 rush yds, 7 rush TD",No,No,0,No,No,37.1,Active
2042,2042_nebraska_skoenig_te,S.Koenig,Rams,TE,TE,23,Starter,77,81,82,Impact Starter,Steady Rise,17,10,"1053 rec yds, 6 rec TD",No,No,0,No,No,52.5,Active
2042,2042_stanford_jhead_hb,J.Head,Ravens,HB,RB,23,Depth,76,75,75,Bust,Flat,16,1,"1138 rush yds, 10 rush TD",No,No,0,No,No,38.5,Active
2042,2042_kentucky_wholyfield_hb,W.Holyfield,Saints,HB,RB,23,Rotation,76,78,81,Steady Starter,Normal,17,5,"1064 rush yds, 9 rush TD",No,No,0,No,No,44.9,Active
2042,2042_texastech_nmccullough_te,N. McCullough,Seahawks,TE,TE,23,Rotation,71,74,74,Steady Starter,Normal,12,4,"920 rec yds, 4 rec TD",No,No,0,No,No,41.8,Active
2042,2042_usf_rhitchens_te,R. Hitchens,Steelers,TE,TE,23,Starter,77,80,82,Impact Starter,Steady Rise,11,13,"763 rec yds, 4 rec TD",No,No,0,No,No,55.8,Active
2042,2042_rutgers_dsimms_p,D.Simms,Texans,P,P,23,Rotation,75,77,77,Steady Starter,Normal,15,3,"15 games, 3 starts",No,No,0,No,No,41.9,Active
2042,2042_tennessee_mholley_te,M.Holley,Titans,TE,TE,23,Rotation,75,78,78,Steady Starter,Normal,11,7,"875 rec yds, 6 rec TD",No,No,0,No,No,47.4,Active
2042,2042_ucla_rmckee_p,R.McKee,Vikings,P,P,23,Rotation,75,77,77,Steady Starter,Normal,16,5,"16 games, 5 starts",No,No,0,No,No,44.4,Active
2043,2042_nebraska_bhawkinson_ledg,B.Hawkinson,Bears,LEDG,EDGE,23,Starter,87,93,93,Superstar,Fast Rise,14,8,"58 tackles, 7 sacks",Yes,No,0,No,No,63.4,Active
2043,2042_usc_ewood_redg,E.Wood,Jets,REDG,EDGE,23,Starter,87,90,94,Superstar,Fast Rise,13,9,"55 tackles, 7 sacks",No,No,0,No,No,55.2,Active
2043,2042_nebraska_mgannon_c,M.Gannon,Giants,C,OL,23,Depth,80,79,80,Bust,Flat,15,0,"15 games, 0 starts",No,No,0,No,No,39.1,Active
2043,2042_baylor_pegbule_wr,P.Egbule,Patriots,WR,WR,23,Depth,84,84,84,Bust,Flat,12,1,"1404 rec yds, 7 rec TD",No,No,0,No,No,42.6,Active
2043,2042_duke_ccarlyle_qb,C.Carlyle,Cardinals,QB,QB,23,Starter,89,94,97,Superstar,Fast Rise,17,11,"3670 pass yds, 24 pass TD",Yes,No,0,No,No,67.6,Active
2043,2042_wyoming_mhuber_qb,M.Huber,Commanders,QB,QB,23,Starter,87,90,90,Superstar,Fast Rise,15,11,"3782 pass yds, 24 pass TD",Yes,No,0,No,No,65.8,Active
2043,2042_miami_ljordan_redg,L.Jordan,Titans,REDG,EDGE,23,Starter,88,90,90,Superstar,Fast Rise,13,14,"71 tackles, 3 sacks",No,No,0,No,No,61.5,Active
2043,2042_miami_jlamp_dt,J.Lamp,Falcons,DT,IDL,23,Starter,88,94,96,Superstar,Fast Rise,15,11,"86 tackles, 5 sacks",No,No,0,No,No,59.6,Active
2043,2042_clemson_jrusso_qb,J.Russo,Steelers,QB,QB,23,Starter,87,92,95,Superstar,Fast Rise,11,17,"4131 pass yds, 21 pass TD",Yes,No,0,No,No,74.2,Active
2043,2042_pennstate_qeverett_rg,Q.Everett,Seahawks,RG,OL,23,Starter,87,90,94,Superstar,Fast Rise,11,8,"11 games, 8 starts",Yes,No,0,No,No,62.0,Active
2043,2042_nebraska_mbaggs_wr,M.Baggs,Raiders,WR,WR,23,Starter,91,94,94,Superstar,Fast Rise,17,16,"1687 rec yds, 12 rec TD",Yes,No,0,No,No,73.8,Active
2043,2042_washingtonstate_csantiago_qb,C.Santiago,Saints,QB,QB,23,Starter,89,92,92,Superstar,Fast Rise,16,10,"4075 pass yds, 20 pass TD",Yes,No,0,No,No,65.4,Active
2043,2042_minnesota_sharvey_qb,S.Harvey,Broncos,QB,QB,23,Rotation,84,84,84,Developmental,Slow Burn,16,6,"3282 pass yds, 16 pass TD",No,No,0,No,No,48.8,Active
2043,2042_miami_dbercovici_lg,D.Bercovici,Vikings,LG,OL,23,Starter,89,93,93,Superstar,Fast Rise,13,11,"13 games, 11 starts",No,Yes,0,No,No,69.1,Active
2043,2042_miami_kcordero_ledg,K.Cordero,Colts,LEDG,EDGE,23,Starter,91,97,97,Superstar,Fast Rise,12,8,"58 tackles, 7 sacks",Yes,No,0,No,No,65.2,Active
2043,2042_michigan_zmcnown_will,Z.McNown,Bengals,WILL,LB,23,Starter,91,95,96,Superstar,Fast Rise,15,17,"67 tackles, 8 sacks",No,No,0,No,No,67.5,Active
2043,2042_pennstate_adennis_redg,A.Dennis,Cowboys,REDG,EDGE,23,Depth,79,79,79,Bust,Flat,11,0,"44 tackles, 5 sacks",No,No,0,No,No,39.1,Active
2043,2042_alabaster_bsummer_rg,B.Summer,Browns,RG,OL,23,Starter,90,96,96,Superstar,Fast Rise,15,8,"15 games, 8 starts",Yes,No,0,No,No,64.7,Active
2043,2042_maryland_bdyson_mike,B.Dyson,Rams,MIKE,LB,23,Starter,92,96,96,Superstar,Fast Rise,17,17,"76 tackles, 9 sacks",No,No,0,No,No,68.0,Active
2043,2042_olemiss_ionwuasor_ledg,I.Onwuasor,Dolphins,LEDG,EDGE,23,Rotation,87,87,87,Developmental,Slow Burn,13,2,"68 tackles, 4 sacks",No,No,0,No,No,45.1,Active
2043,2042_pennstate_ecominsky_will,E.Cominsky,Panthers,WILL,LB,23,Starter,91,93,93,Superstar,Fast Rise,13,13,"85 tackles, 8 sacks",No,Yes,0,No,No,71.6,Active
2043,2042_oklahoma_klobato_will,K.Lobato,Chiefs,WILL,LB,23,Starter,91,93,93,Superstar,Fast Rise,16,12,"74 tackles, 3 sacks",Yes,No,0,No,No,68.3,Active
2043,2042_oklahoma_jcutrera_mike,J.Cutrera,Buccaneers,MIKE,LB,23,Starter,89,95,95,Superstar,Fast Rise,15,13,"79 tackles, 7 sacks",No,No,0,No,No,62.5,Active
2043,2042_rapidcity_equinton_dt,E.Quinton,Packers,DT,IDL,23,Starter,88,93,95,Superstar,Fast Rise,16,12,"85 tackles, 8 sacks",Yes,Yes,0,No,No,78.3,Active
2043,2042_nebraska_dnicholson_lg,D.Nicholson,Texans,LG,OL,23,Starter,88,92,92,Superstar,Fast Rise,12,9,"12 games, 9 starts",Yes,No,0,No,No,64.2,Active
2043,2042_texastech_bhenery_hb,B. Henery,Jaguars,HB,RB,23,Starter,91,92,92,Superstar,Fast Rise,17,15,"1109 rush yds, 6 rush TD",Yes,No,0,No,No,71.7,Active
2043,2042_ncstate_rstoudemire_hb,R.Stoudemire,Chargers,HB,RB,23,Starter,90,94,94,Superstar,Fast Rise,11,12,"1091 rush yds, 7 rush TD",No,No,0,No,No,60.8,Active
2043,2042_tcu_tdemar_mike,T.DeMar,Eagles,MIKE,LB,23,Starter,90,94,94,Superstar,Fast Rise,17,14,"70 tackles, 8 sacks",No,No,0,No,No,63.3,Active
2043,2042_rapidcity_jdavis_hb,J.Davis,Bills,HB,RB,23,Rotation,84,84,84,Developmental,Slow Burn,16,5,"1228 rush yds, 8 rush TD",No,No,0,No,No,47.6,Active
2043,2042_notredame_zjoe_mike,Z.Joe,Lions,MIKE,LB,23,Starter,86,92,94,Superstar,Fast Rise,14,11,"61 tackles, 4 sacks",Yes,No,0,No,No,66.7,Active
2043,2042_miami_spullard_te,S.Pullard,Ravens,TE,TE,23,Starter,90,92,92,Superstar,Fast Rise,13,11,"931 rec yds, 6 rec TD",Yes,No,0,No,No,66.7,Active
2043,2042_ucla_tgales_te,T.Gales,49ers,TE,TE,23,Starter,89,92,92,Star,Fast Rise,17,17,"936 rec yds, 4 rec TD",No,No,0,No,No,66.2,Active
2043,2042_eastcarolina_pbrink_wr,P.Brink,49ers,WR,WR,23,Depth,80,80,80,Bust,Flat,17,0,"1378 rec yds, 11 rec TD",No,No,0,No,No,39.5,Active
2043,2042_michigan_rwalters_redg,R.Walters,Bears,REDG,EDGE,23,Starter,89,91,91,Star,Fast Rise,12,13,"66 tackles, 6 sacks",Yes,No,0,No,No,68.7,Active
2043,2042_michigan_rmangold_mike,R.Mangold,Bengals,MIKE,LB,23,Starter,87,92,92,Superstar,Fast Rise,17,13,"71 tackles, 4 sacks",No,No,0,No,No,61.1,Active
2043,2042_oklahomastate_nmancuso_wr,N.Mancuso,Bills,WR,WR,23,Rotation,80,80,80,Developmental,Slow Burn,14,9,"1476 rec yds, 7 rec TD",No,No,0,No,No,50.8,Active
2043,2042_washington_mhughes_qb,M.Hughes,Broncos,QB,QB,23,Starter,88,89,89,Star,Fast Rise,15,9,"3626 pass yds, 20 pass TD",No,No,0,No,No,54.8,Active
2043,2042_ohiostate_kcurrie_wr,K.Currie,Browns,WR,WR,23,Rotation,83,83,83,Developmental,Slow Burn,14,2,"1248 rec yds, 10 rec TD",No,No,0,No,No,43.4,Active
2043,2042_pennstate_jboiman_redg,J.Boiman,Buccaneers,REDG,EDGE,23,Starter,85,88,88,Star,Fast Rise,13,13,"83 tackles, 2 sacks",No,No,0,No,No,59.4,Active
2043,2042_texas_djaimes_qb,D.Jaimes,Cardinals,QB,QB,23,Depth,81,81,81,Bust,Flat,15,2,"3272 pass yds, 16 pass TD",No,No,0,No,No,42.5,Active
2043,2042_auburn_rrobinson_wr,R.Robinson,Chargers,WR,WR,23,Rotation,83,83,83,Developmental,Slow Burn,14,4,"1192 rec yds, 9 rec TD",No,No,0,No,No,45.9,Active
2043,2042_texas_eboyko_wr,E.Boyko,Chiefs,WR,WR,23,Starter,85,87,87,Star,Fast Rise,11,17,"1467 rec yds, 9 rec TD",No,No,0,No,No,63.9,Active
2043,2042_pennstate_dwitherspoon_cb,D.Witherspoon,Colts,CB,CB,23,Rotation,84,84,84,Developmental,Slow Burn,14,7,"57 tackles, 1 INT",No,No,0,No,No,50.1,Active
2043,2042_sandiegostate_lclarke_wr,L.Clarke,Commanders,WR,WR,23,Starter,85,90,90,Star,Fast Rise,16,15,"1407 rec yds, 8 rec TD",No,No,0,No,No,62.8,Active
2043,2042_ncstate_ipena_cb,I.Pena,Cowboys,CB,CB,23,Starter,89,91,91,Star,Fast Rise,16,17,"64 tackles, 1 INT",Yes,No,0,No,No,73.7,Active
2043,2042_miami_gharris_lg,G.Harris,Dolphins,LG,OL,23,Starter,86,86,86,Star,Fast Rise,12,13,"12 games, 13 starts",No,No,0,No,No,58.5,Active
2043,2042_oregon_sjennings_wr,S.Jennings,Eagles,WR,WR,23,Starter,88,91,91,Superstar,Fast Rise,17,15,"1492 rec yds, 7 rec TD",No,No,0,No,No,63.2,Active
2043,2042_tennessee_emoncrief_cb,E.Moncrief,Falcons,CB,CB,23,Rotation,85,85,85,Developmental,Slow Burn,15,2,"66 tackles, 4 INT",No,No,0,No,No,44.2,Active
2043,2042_alabaster_rdoucet_will,R.Doucet,Giants,WILL,LB,23,Starter,86,89,89,Superstar,Fast Rise,14,17,"72 tackles, 3 sacks",No,No,0,No,No,64.8,Active
2043,2042_georgia_twillis_lt,T.Willis,Jaguars,LT,OL,23,Rotation,81,81,81,Developmental,Slow Burn,14,1,"14 games, 1 starts",No,No,0,No,No,41.2,Active
2043,2042_panamacity_jcorker_redg,J.Corker,Jets,REDG,EDGE,23,Starter,87,90,90,Star,Fast Rise,14,11,"68 tackles, 8 sacks",Yes,No,0,No,No,65.8,Active
2043,2042_texasam_mraines_c,M.Raines,Lions,C,OL,23,Starter,87,90,90,Superstar,Fast Rise,12,9,"12 games, 9 starts",No,No,0,No,No,55.2,Active
2043,2042_usc_sgastineau_rt,S.Gastineau,Packers,RT,OL,23,Starter,85,88,90,Star,Fast Rise,11,10,"11 games, 10 starts",No,No,0,No,No,55.6,Active
2043,2042_texas_jfayad_sam,J.Fayad,Panthers,SAM,LB,23,Rotation,83,83,83,Developmental,Slow Burn,13,8,"73 tackles, 6 sacks",No,No,0,No,No,50.9,Active
2043,2042_oklahoma_judeze_sam,J.Udeze,Patriots,SAM,LB,23,Starter,88,93,95,Superstar,Fast Rise,14,17,"66 tackles, 6 sacks",Yes,Yes,0,No,No,84.6,Active
2043,2042_wisconsin_dhocker_will,D.Hocker,Raiders,WILL,LB,23,Rotation,83,83,83,Developmental,Slow Burn,16,7,"72 tackles, 6 sacks",No,No,0,No,No,49.6,Active
2043,2042_ohiostate_qtrinidad_mike,Q.Trinidad,Rams,MIKE,LB,23,Starter,87,91,91,Star,Fast Rise,17,17,"93 tackles, 5 sacks",No,No,0,No,No,65.7,Active
2043,2042_wyoming_dirving_rg,D.Irving,Ravens,RG,OL,23,Starter,87,89,89,Star,Fast Rise,16,12,"16 games, 12 starts",No,No,0,No,No,58.6,Active
2043,2042_texas_psnow_hb,P.Snow,Saints,HB,RB,23,Starter,89,94,97,Superstar,Fast Rise,12,16,"1227 rush yds, 10 rush TD",Yes,No,0,No,No,73.8,Active
2043,2042_florida_kmccallister_hb,K. McCallister,Seahawks,HB,RB,23,Starter,85,88,88,Superstar,Fast Rise,15,15,"1035 rush yds, 10 rush TD",No,No,0,No,No,61.9,Active
2043,2042_washington_jschubert_sam,J.Schubert,Steelers,SAM,LB,23,Starter,87,93,94,Superstar,Fast Rise,11,10,"58 tackles, 4 sacks",Yes,No,0,No,No,65.8,Active
2043,2042_alabaster_rbarksdale_hb,R.Barksdale,Texans,HB,RB,23,Starter,87,92,94,Superstar,Fast Rise,13,10,"1105 rush yds, 8 rush TD",Yes,No,0,No,No,65.4,Active
